Date,User,Tweet
2023-03-06 00:43:17+00:00,xTeamZuleta24x,"All I'm gonna say is, I love the tease of MJF-Adam Cole happening,but do not rush into that program,I think Adam Cole should be the guy to do it,but let's hold off on it till at least Full Gear come November"
2023-03-06 00:42:46+00:00,istomatoafruit,@Fightful All of this is setting up MJF vs Adam Cole for Double or Nothing. https://t.co/7tcMYD6AA5
2023-03-06 00:42:14+00:00,farlesbarkley62,@JonAlba @_denisesalcedo Loved Adam Cole’s entrance https://t.co/QvKr0TdH22
2023-03-06 00:42:12+00:00,CousinVegeta,@AE_WKLY1 Adam Cole Vs MJF
2023-03-06 00:41:57+00:00,mvp_EtHaN,@Fightful Adam Cole v MJF at Double or Nothing https://t.co/Fu4LiGMkQW
2023-03-06 00:41:51+00:00,elizabvn,"kars: ""do you think adam cole could last 60 minutes?""
*like 30 seconds of silence*
me: ""i don't think i'm allowed to answer that."""
2023-03-06 00:41:33+00:00,GriiffinNoel,Britt Baker talking about the world title match for a reason. Adam Cole's in ring return is just weeks away now #AEW #AEWRevolution
2023-03-06 00:41:30+00:00,JonbearGaming,I feel like we’re gonna see MJF vs. Adam Cole at Double or Nothing. #AEWRevolution
2023-03-06 00:40:53+00:00,Sarahcakes613,"I have a feeling and I don't know how I feel about it, but I think Adam Cole is going to be MJF's next feud."
2023-03-06 00:40:47+00:00,dallas_bowlin,"We’re definitely getting an Adam Cole/MJF feud. 

#AEWRevolution"
2023-03-06 00:40:31+00:00,authofwrestling,"Definitely feels like MJF is going to retain tonight and then Adam Cole will be his next opponent.

#AEWRevolution #ZeroHour"
2023-03-06 00:40:12+00:00,MJMakeAPodcast,Britt talking more about MJF is making me think MJF vs Adam Cole is happening soon #AEWRevolution
2023-03-06 00:39:43+00:00,BulletClubIta,"Adam Cole, you lucky sob #AEWRevolution https://t.co/86ZzIXOv4L"
2023-03-06 00:36:26+00:00,ChrisVannini,@sportsrapport Adam Cole for the next PPV when he comes back in a few weeks.
2023-03-06 00:32:56+00:00,DanielD62377,@joshkimmelOUS Adam Cole
2023-03-06 00:04:25+00:00,SaifQuadri,"God, I love face Adam Cole so much"
2023-03-05 23:54:48+00:00,NuckZ__,@Allan0li deu uma brochada porém ADAM COLE BABY me deixa feliz
2023-03-05 23:52:29+00:00,SwangingHustla,@Fightful Remember during the Nxt/AEW war they showed Britt Baker in the crowd during an Adam Cole match and people got up in arms about it but AEW just recreated it and we just laughed.
2023-03-05 23:47:12+00:00,AndyNemmity,"There is an Oracle security guard who is delighted by our chants before the show.

She is so adorable and stared at me smiling wide when I yelled Baybay after an Adam Cole yell #AEWDynamite 😂"
2023-03-05 23:41:47+00:00,WrestlerObserv1,"Adam Cole and The UE too small for a lot of us to suspend disbelief. And he doesn’t have an equalizing factor (acrobatics, strength, submission prowess) to negate that disbelief

And everyone gets over in AEW and NXT. Leva Bates got over as “Blue Pants.” Even Adam Rose got over."
2023-03-05 23:34:44+00:00,DeadpanJazman,@TheRajGiri I mean they did bring Adam Cole back to TV 2 months before he was ready to compete.
2023-03-05 23:12:43+00:00,OGKrushz,"@WrestlerObserv1 @dirtyhenrocc_21 You lost me when you said Kross &amp; Cole suck.

Both men could absolutely become big stars if given the proper treatment. In NXT, Kross had the perfect makings of a star an was a good star. Adam Cole was already a star the moment he walked in. The crowd loves him, he can work, talk"
2023-03-05 23:10:36+00:00,rassleraht,"@QuincyMontalvo @BackupHangman i guess. i don’t see the elite stuff happening &amp; adam cole seems next in line for max so i still think if he shows up, it’ll be around double or nothing anyway"
2023-03-05 23:08:47+00:00,Aarancole,@AEW_Blog @AEW @TonyKhan @JaxIrvin @zerocontextAEW @ChicagoAEWFan @AEW_ONE @dusty2sweet @TheSageDoctor @Gemma38321356 @IAmJericho Hope Adam cole cuts a@promo on zero hour
2023-03-05 22:58:11+00:00,chandler_jol,@MilanaHeart Je ne regarde pas la aew mais je connais quelque noms.   On voit que je regarde pas je pensais que c’était brit la championne (la femme d’Adam Cole)
2023-03-05 22:54:57+00:00,JSSx420,@floydjohnsonjr @AEW @AdamColePro Floyd Johnson Bay Bay and Adam Cole
2023-03-05 22:48:09+00:00,rassleraht,@MisfitPodcastTV @knoxben1 seems like the next feud for max is adam cole so probably not
2023-03-05 22:44:25+00:00,SalernoBethel,"Cole Clancy, Adam White and Dennis Miller won their state hockey bracket for Western CT JR Colonials. https://t.co/I3Jq1hthEC"
2023-03-05 22:40:44+00:00,cdulaney85,guessing MJF wins tonight so they can lead that into a MJF - Adam Cole feud for the next ppv
2023-03-05 22:30:13+00:00,EEWEFED,"Match 5
After their brawl last week 
Edge @PaulHeymanFAN_ 
Goes one on one with
Adam Cole @DragonSlayerDG https://t.co/Hwgg1hwWTn"
2023-03-05 22:20:37+00:00,LADLastYear,"@Howard_Cole Rubby leading the field in “best Dodger return” so far. Yusniel making a strong bid, followed by Miggy Rojas. Adam Kolarek barely out of the gate after stumbling"
2023-03-05 22:10:28+00:00,RobertONeill31,@TwistNHook I call him Adam Cole Baby because he is little
2023-03-05 22:06:40+00:00,ValleyTuning,"Singer Adam Levine sues car broker, says rare Maserati was fake - 
Singer Adam Levine claims the 1971 Maserati that he got from a prominent classic car broker is a fake.Levine, the frontman for pop rock band Maroon 5, has filed a lawsuit against Rick Cole, whose celebrity cust... https://t.co/LKnlpGbZfR"
2023-03-05 22:05:33+00:00,WrestlerObserv1,"@Jakob_Is_Okay I dislike Karrion Kross more than I dislike Adam Cole. 

I think Cole was right about him."
2023-03-05 22:00:14+00:00,EddieFenix,@DakotaRunnels22 @RefAubrey Adam Cole and Britt for King and Queen.
2023-03-05 21:56:23+00:00,TwistNHook,Here for the Adam Cole meet and greet ahead of @AEW Revolution.  Can safely report to @RobertONeill31 no cow built THIS palace ! https://t.co/JUVI8TSjhk
2023-03-05 21:41:45+00:00,NotoriousVIC007,"AEW wrestlers that need to go to WWE:

Jade Cargill
MJF
Dr. Britt Baker DMD
Adam Cole (Bay Bay)
Samoa Joe
Andrade
FTR
Brock Anderson
Kyle O’Reilly
Bobby Fish
Miro"
2023-03-05 21:41:21+00:00,ImmortalPyro,@RealBrittBaker @AdamColePro @AEW Britt Baker and Adam Cole to Hufflepuff confirmed.
2023-03-05 21:30:59+00:00,Yawnteta,"@316simsim Nah fr, I was mocking AEW since the Punk-Bryan Danielsonsonson- Adam Cole hype and even then I didn’t think they’d be this shit. I say give the book to Double J till the end of the season."
2023-03-05 21:28:42+00:00,xiphi,"Outside of Forbidden Door, Revolution was my favorite of 2022. Show was so much fun, and my favorite moment was the crowd during Adam Cole vs Adam Page. #AEW #AEWRevolution"
2023-03-05 21:27:00+00:00,MRCakeDragonMan,I believe that @BrickboiCarti is the Adam Cole of the YT community. He's just that cool. (Also he has his hair)
2023-03-05 21:21:25+00:00,World_WarJoe,@SailorsSiren_ Like gargano using the chair on Adam Cole
2023-03-05 21:11:22+00:00,Martifilus,@RealMikeBennett Do you ever see The Kingdom fully reuniting? I mean with Adam Cole. The Kingdom is THE REASON I became a @ringofhonor fan in the first place
2023-03-05 20:56:59+00:00,Arteaga_V2,@SSJAdri_ Va tan sobrado Antonio Khan que se permitió el lujo de dejar el regreso de Adam Cole para Dinamita. Está en su peak.
2023-03-05 20:37:46+00:00,mddog450,Prediction Adam Cole shows up after the main event and Britt finally turns on Jamie  after she cost her the title somehow cause I have a feeling they are putting it on Saraya 🤷🏻‍♂️ #AEWRevolution
2023-03-05 20:19:42+00:00,WhiteHatJoker,"@KrazyDragon_ @mikkensu @AdamGoldberg28 @RealAwesomeAce Yeah they did budget cuts

If a show with indie talents like Adam Cole
Keith lee and other top stars don’t draw viewership

Then ….it is better to cut them out and be happy with the homegrown talent being developed and also get around a little of that same viewership"
2023-03-05 20:10:58+00:00,TylerL349,"@H7LLBOY I loved him. My first favorite was Shawn Michaels, then I discovered punk in ROH, was estatic when he came to WWE. Same with Bryan / Adam cole. Everyone has their own opinion. Hated when they had him doing dumb shit tho, admittingly"
2023-03-05 20:10:07+00:00,thedailysmark,"AEW's Britt Baker &amp; Adam Cole Celebrate Their 6-Year Anniversary On Twitter

~ Wrestling Inc

https://t.co/gFglQhZhsl"
2023-03-05 20:02:09+00:00,NightmarePW,"@TheRajGiri Some matches that would be nice for Double or Nothing..

Hayter vs Baker
Elite vs Punk and FTR
MJF vs Adam Cole
Danielson vs Mox(heel) 
Cargill vs Mone?"
2023-03-05 19:56:01+00:00,Ivo_Dz,"@TheRajGiri Both for sure, also they will generate money from Punk vs. Jericho, Punk vs. Joe in ROH, Punk vs Danielson, Punk vs. MJF (for the title), Punk vs. Adam Cole, Punk vs. Starks and many more. Options are still endless"
2023-03-05 19:55:33+00:00,madsforbrave,quem diabos é a porra dos mestre das bonecas? eu achei que era o cole mas agr pode ser o Adam?? que caralho irmão
2023-03-05 19:55:31+00:00,wrestlesitecom,"#AdamCole &amp; #BrittBaker Celebrate Six Years Together

https://t.co/jU2K2Btjne https://t.co/SLVZ5rNG8A"
2023-03-05 19:33:11+00:00,oldsadboi,My [redacted] coworkers told me Adam cole is not a pretty man and I just don’t understand their beauty standards
2023-03-05 19:18:18+00:00,ibrahimw3bb,I love Adam cole but holy fuck these tights are something else
2023-03-05 19:17:46+00:00,AewDefender,@wwe_wwf_Junkie Where would he fit? Id expect him to screw Adam Cole who doesnt have a match tonight.
2023-03-05 19:11:33+00:00,Shinmaryuu,"@PuroresuFlow Yeah early Adam Cole gear was…not great lol. Whoever told him to get some normal trunks should be getting royalties :P.

It reminds me of Tyler Black and his god awful micro trunks."
2023-03-05 19:06:06+00:00,SweetThunder11,"@Crazyred25C @Beyond_Ropes Añade por ahí a Jade Cargill, Adam Cole y Britt Baker"
2023-03-05 18:59:08+00:00,HappyCorbin,They was talking bout Jay White is Adam Cole’s opponent for Revolution and Adam Cole don’t even have match at Revolution
2023-03-05 18:52:28+00:00,GoPhantoms,"35:39 GOAL KNIGHTS (PP 2-8 LK): #88 Adam Barnes / #27 Cole Shudra (EHG)

#PPvLK | #WeArePhantoms"
2023-03-05 18:47:58+00:00,AdamGoldberg28,"@gunson_l Shawn Michaels Vs Adam Cole 
Kenny omega Vs Kurt angle 
Bryan Danielson Vs Kurt angle"
2023-03-05 18:44:56+00:00,411mania,"AEW News: Britt Baker &amp; Adam Cole Celebrate Six Years Together, Dustin Rhodes To Be a Grandfather Soon https://t.co/mpR45PXkT3"
2023-03-05 18:43:04+00:00,LeoChin2,@CaptinJackbeast @SebasPunk094 After that all out when bryan danielson and adam cole debuted in the same night im not discarding the last option
2023-03-05 18:36:39+00:00,istomatoafruit,@AdamColePro Adam Cole vs MJF at Double or Nothing? https://t.co/gC98poQeJP
2023-03-05 18:33:40+00:00,newsfet777,"AEW's Britt Baker and Adam Cole Celebrate 6th Anniversary on Twitter - Wrestling Inc.
https://t.co/gAUlYFqT8U"
2023-03-05 18:33:27+00:00,WNoticias,"#AEW: Adam Cole poderá ser o próximo adversário de MJF pelo título

Ainda nao conhecem o nosso canal de Telegram?? vejam aqui!!!

https://t.co/TkXNj1K1up

Querem desconto no #zumub?? saibam mais aqui!!

https://t.co/TPZPY9SxLs

https://t.co/o0ylRlRDMS https://t.co/xzXFunNqBu"
2023-03-05 18:19:37+00:00,archelon__,@PuroresuFlow Adam Cole in tights feels cursed
2023-03-05 18:16:23+00:00,addtheLFTs,@AEWREALONE_ @JobberNationTV Also Cross could feed Adam cole his fckng toes and then bang his skinny fat dentist wife
2023-03-05 18:10:15+00:00,ToddSha21217769,"@BobbyT04288975 @WWFCounselor @rocky984243 @Thomasgates76 It'd be like if you responded to a tweet where someone made fun of Daniel Garcia being a vanilla midget by posting a picture of Johnny Gargano, and then they replied with a pic of Adam Cole. It was already established that AEW has vanilla midgets in the first tweet."
2023-03-05 18:07:20+00:00,AdamGoldberg28,@PuroresuFlow Adam Cole Baby 👶
2023-03-05 18:06:47+00:00,Newsfop1,"AEW's Brett Baker and Adam Cole Celebrate Their Sixth Anniversary on Twitter - Wrestling Inc.
https://t.co/4Kqs4meAkr"
2023-03-05 18:05:59+00:00,MiamiClutchPE,"@joshkimmelOUS Oh I know, I’m saying Adam Cole should be the next champion."
2023-03-05 18:05:53+00:00,PuroresuFlow,A young Adam Cole hits a STEEP as F*CK Ushigoroshi on Ricochet - DGUSA (07.24.2010) https://t.co/HRIHsglGtM
2023-03-05 18:03:49+00:00,MiamiClutchPE,@joshkimmelOUS If Tony Khan has any common sense id say Adam Cole
2023-03-05 17:59:33+00:00,MBthegoat678,"@AdamGoldberg28 House of Black vs CMFTR, Death Triangle, Adam Cole and the Kingdom, OC and Best Friends, Dark Order, BCC, Kingston and Proud and Powefrul (dream trio ngl). possibilities are endless."
2023-03-05 17:54:49+00:00,OneSPlays,@Poijz I don't think so. My guess is that he comes in the night Adam Cole returns.
2023-03-05 17:54:04+00:00,wrestlingn_,#AdamCole deverá entrar na rota do #AEW World Championship https://t.co/3Xg56gkJdm
2023-03-05 17:50:06+00:00,RicemanWrasslin,"I have no evidence or reason to offer for this but I think an Adam Cole visual is closing the pay-per-view tonight, unfortunately"
2023-03-05 17:47:13+00:00,entr90213078,"@ChristianPunsOG Listen to Nat Cole’s “Baseball” song. 
“Eve stole first; Adam second. 
Solomon umpired the game…”"
2023-03-05 17:13:03+00:00,clint_corbett,@IAmJericho I met Adam Cole(with Shayna B.QoS)whe he wrestled for WWE at #NXTTakeOver in the main event in Toronto. The picture hangs in my front room.
2023-03-05 17:04:33+00:00,VeryTired111,"MJF and Danielson could be great, but 60 minutes is a long time. MJF retains in some way, but Danielson has a better chance than you would think. I think MJF is moving to Adam Cole after this. AEW needs a true top babyface and I don't see one right now. #AEWRevolution"
2023-03-05 17:03:02+00:00,WrestlingInc,AEW's Britt Baker &amp; Adam Cole Celebrate Their 6-Year Anniversary On Twitter https://t.co/4aQrRmpNB3
2023-03-05 16:57:26+00:00,wwebrasil__,Adam Cole deverá desafiar MJF pelo AEW World Title https://t.co/tTZrd4fss6
2023-03-05 16:46:37+00:00,ferasinaopawich,me and cole just had sex with adam AND eve
2023-03-05 16:38:23+00:00,TwistNHook,@JobberNationTV I’ll be there and I got meet and greet tickets for Adam Cole!  Can’t wait to meet him.  Anybody from the global Jobber Nation got a question for him??
2023-03-05 16:36:26+00:00,ebryanr34,"@Itstjtime1991 @DavidDu82239422 @aaronjward @WWE @CodyRhodes @WWERomanReigns @HeymanHustle Gargano, Adam Cole (legit thought it was Michael Cole’s son) etc. Dudes that I never heard of until I made a Twitter account 🤣 I thought they were a big deal until I saw what they looked like and the types of dudes that suck them off. The fans are bigger than them 💀"
2023-03-05 16:12:27+00:00,sunbabe08,"Adam Cole said it best 

https://t.co/nWv8aj3ZaJ

Ahem ahem"
2023-03-05 16:04:40+00:00,wrestling_pt,Adam Cole deverá desafiar MJF pelo AEW World Title https://t.co/MZu2d4pATK
2023-03-05 15:51:23+00:00,mynameisderrick,@WHOReggieReg @rasslinrob @realKILLERkross His mic skills are mid and corny. Just youtube his promos with edge amd adam cole. He needs work. No visuals or fog machines or hot girl can fix mic skills
2023-03-05 15:49:34+00:00,FWFPAGE,"His top 3 wrestlers (no particular order ) STINGGG , Adam cole (BAYBAY) and randy Orton https://t.co/dYIfYEWURp"
2023-03-05 15:46:18+00:00,MarkBannonCAW,"@AEWREALONE_ @JobberNationTV I Feel Bad For Adam Cole 
Having To Put Over Someone Like Orange Cassidy (That Just Like Santino Marella) Is A Comedy Act At Best...Adam Cole Is Better Than This"
2023-03-05 15:40:02+00:00,Rajah_News,"Adam Cole, Britt Baker Comment On Their Six-Year Anniversary https://t.co/ADiM3p6vzi"
2023-03-05 15:37:47+00:00,PWMania,Adam Cole &amp; Britt Baker Comment On Their Six-Year Anniversary https://t.co/6KrBWmU17i
2023-03-05 15:31:44+00:00,DoxxxyStocksy,Remember how shitty Adam Cole's Master Chief costume was
2023-03-05 15:26:18+00:00,JaySwag88,"so, apparently AEW is teasing a possible feud between Adam Cole and MJF before MJF's current storyline with Bryan Danielson has even ended? 

I don't understand Tony's booking"
2023-03-05 15:22:54+00:00,felisa_elisa,@wwe_wwf_Junkie And that worked out just great for Adam Cole!! 🤣🤣
2023-03-05 15:22:12+00:00,wwe_wwf_Junkie,@felisa_elisa He may want to play with his friends like Adam Cole wanted to 😂
2023-03-05 15:18:33+00:00,ewrestlingnews,Adam Cole &amp; Britt Baker Celebrate Anniversary With Posts On Social Media https://t.co/x9uwz3MZDW https://t.co/7d5O7n38Q3
2023-03-05 15:17:51+00:00,AllEliteBR,"@xrubylaliz Sim, mas eu não julgaria ela por gostar de ver o Adam Cole de fio dental tbm 😏"
2023-03-05 15:11:27+00:00,WrestleBlank,Adam Cole &amp; Cody Rhodes being there over Sami Zayn and Eddie Kingston is criminal
2023-03-05 15:11:08+00:00,fw_xk_44,@TheBastardNoah @CodyRhodes @KCwrestles Mien is @Carmelo_WWE or @YaOnlyLivvOnce been a fan of melo since he faced adam cole on black and gold nxt and been a fan of liv since her nxt match with eva marie
2023-03-05 15:02:35+00:00,superduperjamal,@PerfectHeist2k He beat Adam Cole for the belt.
2023-03-05 14:48:07+00:00,TWL_Podcast,"Next year, Adam Cole can come out to Something For You"
2023-03-05 14:47:02+00:00,PerfectHeist2k,He had bro losing to Adam Cole bro
2023-03-05 14:44:07+00:00,sethArchitect22,#AdamCole #BrittBaker Adam Cole and Britt Baker Celebrate Anniversary with Social Media Posts https://t.co/Anoy5x9vWu
2023-03-05 14:24:04+00:00,WrestlHeadlines,Adam Cole and Britt Baker Celebrate Anniversary with Social Media Posts https://t.co/THKExB73Xf
2023-03-05 14:10:38+00:00,H2O19503852,@CDejezus @WrestleTix Why it is embarrassing WWE is hot right now there nothing to be embarrassed about there were time in 2021 where AEW was hot with Punk Danielson Adam Cole debut
2023-03-05 13:51:47+00:00,2Jerpy2derpy,"@Moka_D_bo @WrestlingNewsCo All Out had Bryan Danielson, Adam Cole and Suzuki debut -- and had Punk's first match back.

If *That* isn't a WM equivalent; I don't know what is. Double or Nothing feels like a Summerslam."
2023-03-05 13:49:41+00:00,davidpunt1,@ftlowrestling @RealBrittBaker @AdamColePro @jmehytr @realrubysoho @BookerT5x @RealKevinNash @Goldberg @Litocolon279 @PaulWight @bullyray5150 ADAM COLE BRITT BAKER JAMIE HAYTER AND FTR
2023-03-05 13:44:51+00:00,themoe85,Amazing couple @AdamColePro and @RealBrittBaker I'm glad u two got each other even when Adam Cole was at his worst she was there to help him thanks Britt for being amazing for Adam Cole without u I bet it would been hard for Adam so yeah thanks for that
